L_ticks,tau_s,g,n_rows,sse,mse,rms_mps
4,0.16,0.9,13,3.4805769530152926,0.26773668869348405,0.5174327866433321
4,0.16,0.9500000000000001,13,3.8780502470324727,0.29831155746403637,0.5461790525679618
4,0.16,1.0,13,4.297008583969498,0.3305391218438075,0.5749253184925913
4,0.16,1.05,13,4.737451963826371,0.36441938183279776,0.6036715844172208
4,0.16,1.1,13,5.199380386603093,0.39995233743100717,0.6324178503418505
4,0.16,1.1500000000000001,13,5.682793852299663,0.4371379886384356,0.6611641162664801
4,0.16,1.2000000000000002,13,6.1876923609160785,0.47597633545508294,0.6899103821911097
4,0.16,1.25,13,6.714075912452337,0.516467377880949,0.7186566481157389
4,0.16,1.3,13,7.261944506908451,0.5586111159160347,0.7474029140403687
4,0.16,1.35,13,7.8312981442844105,0.6024075495603393,0.7761491799649982
4,0.16,1.4000000000000001,13,8.422136824580216,0.6478566788138628,0.8048954458896278
4,0.16,1.4500000000000002,13,9.034460547795872,0.6949585036766055,0.8336417118142575
4,0.16,1.5,13,9.668269313931368,0.7437130241485668,0.8623879777388869
4,0.18,0.5,13,1.1372239903136652,0.08747876848566655,0.2957680991683629
4,0.18,0.55,13,1.3760410282795354,0.10584930986765657,0.32534490908519925
4,0.18,0.6000000000000001,13,1.6376025460516788,0.1259694266193599,0.35492171900203556
4,0.18,0.65,13,1.9219085436300947,0.14783911874077652,0.3844985289188718
4,0.18,0.7000000000000001,13,2.2289590210147847,0.1714583862319065,0.41407533883570813
4,0.18,0.75,13,2.558753978205747,0.19682722909274977,0.4436521487525444
4,0.18,0.8,13,2.9112934152029846,0.22394564732330652,0.4732289586693808
4,0.18,0.8500000000000001,13,3.286577332006494,0.2528136409235765,0.5028057685862171
4,0.18,0.9,13,3.684605728616277,0.28343120989355974,0.5323825785030534
4,0.18,0.9500000000000001,13,4.1053786050323335,0.3157983542332564,0.5619593884198897
4,0.18,1.0,13,4.548895961254661,0.3499150739426662,0.5915361983367258
4,0.18,1.05,13,5.015157797283265,0.3857813690217896,0.6211130082535622
4,0.18,1.1,13,5.504164113118142,0.4233972394706263,0.6506898181703985
4,0.18,1.1500000000000001,13,6.015914908759292,0.4627626852891763,0.6802666280872348
4,0.18,1.2000000000000002,13,6.550410184206715,0.5038777064774396,0.7098434380040711
4,0.18,1.25,13,7.107649939460408,0.5467423030354159,0.7394202479209072
4,0.18,1.3,13,7.687634174520379,0.5913564749631061,0.7689970578377436
4,0.18,1.35,13,8.290362889386621,0.6377202222605093,0.79857386775458
4,0.18,1.4000000000000001,13,8.915836084059139,0.685833544927626,0.8281506776714163
4,0.18,1.4500000000000002,13,9.564053758537929,0.735696442964456,0.8577274875882526
4,0.18,1.5,13,10.235015912822988,0.7873089163709991,0.8873042975050888
4,0.2,0.5,13,1.1980844197054634,0.09216033997734334,0.30357921532500104
4,0.2,0.55,13,1.4496821478436104,0.11151401137258542,0.3339371368575011
4,0.2,0.6000000000000001,13,1.7252415643758672,0.1327108895673744,0.3642950583900012
4,0.2,0.65,13,2.0247626693022327,0.15575097456171022,0.3946529799225013
4,0.2,0.7000000000000001,13,2.3482454626227085,0.18063426635559296,0.4250109014550015
4,0.2,0.75,13,2.6956899443372926,0.2073607649490225,0.45536882298750153
4,0.2,0.8,13,3.0670961144459863,0.23593047034199893,0.48572674452000164
4,0.2,0.8500000000000001,13,3.4624639729487896,0.2663433825345223,0.5160846660525018
4,0.2,0.9,13,3.8817935198457003,0.2985995015265923,0.5464425875850017
4,0.2,0.9500000000000001,13,4.325084755136722,0.33269882731820943,0.5768005091175019
4,0.2,1.0,13,4.792337678821854,0.36864135990937336,0.6071584306500021
4,0.2,1.05,13,5.283552290901094,0.40642709930008414,0.6375163521825021
4,0.2,1.1,13,5.7987285913744415,0.44605604549034167,0.6678742737150022
4,0.2,1.1500000000000001,13,6.3378665802419025,0.48752819848014634,0.6982321952475025
4,0.2,1.2000000000000002,13,6.900966257503469,0.5308435582694976,0.7285901167800024
4,0.2,1.25,13,7.4880276231591445,0.5760021248583957,0.7589480383125025
4,0.2,1.3,13,8.09905067720893,0.6230038982468409,0.7893059598450026
4,0.2,1.35,13,8.734035419652828,0.671848878434833,0.8196638813775028
4,0.2,1.4000000000000001,13,9.392981850490834,0.7225370654223718,0.850021802910003
4,0.2,1.4500000000000002,13,10.075889969722947,0.7750684592094574,0.880379724442503
4,0.2,1.5,13,10.78275977734917,0.82944305979609,0.9107376459750031
4,0.22,0.5,13,1.2565715368862036,0.09665934899124642,0.31090086682292545
4,0.22,0.55,13,1.5204515596323067,0.11695781227940821,0.3419909535052181
4,0.22,0.6000000000000001,13,1.8094630131161342,0.13918946254739495,0.37308104018751065
4,0.22,0.65,13,2.123605897337684,0.16335429979520646,0.4041711268698031
4,0.22,0.7000000000000001,13,2.4628802122969597,0.18945232402284307,0.4352612135520957
4,0.22,0.75,13,2.8272859579939578,0.21748353523030445,0.46635130023438814
4,0.22,0.8,13,3.216823134428682,0.24744793341759094,0.4974413869166808
4,0.22,0.8500000000000001,13,3.631491741601129,0.27934551858470225,0.5285314735989733
4,0.22,0.9,13,4.0712917795113,0.3131762907316385,0.5596215602812659
4,0.22,0.9500000000000001,13,4.536223248159196,0.34894024985839966,0.5907116469635584
4,0.22,1.0,13,5.026286147544814,0.3866373959649857,0.6218017336458509
4,0.22,1.05,13,5.541480477668157,0.4262677290513967,0.6528918203281434
4,0.22,1.1,13,6.081806238529227,0.46783124911763285,0.6839819070104362
4,0.22,1.1500000000000001,13,6.647263430128019,0.5113279561636938,0.7150719936927287
4,0.22,1.2000000000000002,13,7.237852052464537,0.5567578501895798,0.7461620803750213
4,0.22,1.25,13,7.853572105538773,0.6041209311952902,0.7772521670573136
4,0.22,1.3,13,8.494423589350736,0.6534171991808259,0.8083422537396062
4,0.22,1.35,13,9.160406503900425,0.7046466541461865,0.8394323404218987
4,0.22,1.4000000000000001,13,9.851520849187839,0.7578092960913723,0.8705224271041914
4,0.22,1.4500000000000002,13,10.567766625212977,0.8129051250163829,0.9016125137864841
4,0.22,1.5,13,11.309143831975831,0.8699341409212178,0.9327026004687763
4,0.24,0.5,13,1.3125402206330274,0.10096463235638672,0.31774932314072163
4,0.24,0.55,13,1.5881736669659632,0.12216720515122793,0.34952425545479376
4,0.24,0.6000000000000001,13,1.89005791771156,0.14538907059319692,0.38129918776886595
4,0.24,0.65,13,2.218192972869817,0.1706302286822936,0.41307412008293815
4,0.24,0.7000000000000001,13,2.5725788324407346,0.19789067941851804,0.44484905239701034
4,0.24,0.75,13,2.953215496424312,0.22717042280187016,0.47662398471108247
4,0.24,0.8,13,3.360102964820551,0.25846945883235006,0.5083989170251546
4,0.24,0.8500000000000001,13,3.79324123762945,0.2917877875099577,0.5401738493392269
4,0.24,0.9,13,4.252630314851009,0.327125408834693,0.5719487816532989
4,0.24,0.9500000000000001,13,4.73827019648523,0.3644823228065561,0.6037237139673711
4,0.24,1.0,13,5.25016088253211,0.4038585294255469,0.6354986462814433
4,0.24,1.05,13,5.788302372991652,0.4452540286916655,0.6672735785955154
4,0.24,1.1,13,6.352694667863853,0.48866882060491174,0.6990485109095875
4,0.24,1.1500000000000001,13,6.9433377671487175,0.5341029051652859,0.7308234432236598
4,0.24,1.2000000000000002,13,7.56023167084624,0.5815562823727877,0.7625983755377319
4,0.24,1.25,13,8.203376378956422,0.6310289522274171,0.794373307851804
4,0.24,1.3,13,8.872771891479267,0.6825209147291744,0.8261482401658763
4,0.24,1.35,13,9.568418208414773,0.7360321698780594,0.8579231724799484
4,0.24,1.4000000000000001,13,10.290315329762938,0.7915627176740722,0.8896981047940207
4,0.24,1.4500000000000002,13,11.038463255523768,0.8491125581172129,0.9214730371080929
4,0.24,1.5,13,11.812861985697248,0.9086816912074807,0.9532479694221649
4,0.26,0.5,13,1.36593468297081,0.10507189869006231,0.32414795802235485
4,0.26,0.55,13,1.6527809663946806,0.12713699741497544,0.3565627538245904
4,0.26,0.6000000000000001,13,1.9669459434779675,0.1513035341136898,0.3889775496268259
4,0.26,0.65,13,2.3084296142206693,0.17757150878620534,0.42139234542906134
4,0.26,0.7000000000000001,13,2.6772319786227876,0.20594092143252213,0.4538071412312968
4,0.26,0.75,13,3.0733530366843236,0.23641177205264027,0.48622193703353234
4,0.26,0.8,13,3.4967927884052754,0.26898406064655966,0.5186367328357678
4,0.26,0.8500000000000001,13,3.947551233785643,0.3036577872142802,0.5510515286380033
4,0.26,0.9,13,4.425628372825425,0.34043295175580196,0.5834663244402387
4,0.26,0.9500000000000001,13,4.931024205524625,0.379309554271125,0.6158811202424742
4,0.26,1.0,13,5.46373873188324,0.42028759476024924,0.6482959160447097
4,0.26,1.05,13,6.023771951901274,0.46336707322317494,0.6807107118469452
4,0.26,1.1,13,6.611123865578723,0.5085479896599018,0.7131255076491808
4,0.26,1.1500000000000001,13,7.22579447291559,0.55583034407043,0.7455403034514163
4,0.26,1.2000000000000002,13,7.86778377391187,0.6052141364547592,0.7779550992536518
4,0.26,1.25,13,8.537091768567562,0.6566993668128893,0.810369895055887
4,0.26,1.3,13,9.233718456882677,0.7102860351448214,0.8427846908581227
4,0.26,1.35,13,9.957663838857208,0.7659741414505544,0.8751994866603582
4,0.26,1.4000000000000001,13,10.70892791449115,0.8237636857300885,0.9076142824625936
4,0.26,1.4500000000000002,13,11.487510683784516,0.8836546679834243,0.9400290782648292
4,0.26,1.5,13,12.293412146737294,0.9456470882105611,0.9724438740670647
4,0.28,0.5,13,1.4167641352743454,0.10898185655956504,0.33012400179260676
4,0.28,0.55,13,1.7142846036819583,0.13186804643707373,0.3631364019718675
4,0.28,0.6000000000000001,13,2.0401403547950587,0.15693387344577375,0.39614880215112824
4,0.28,0.65,13,2.3943313886136437,0.1841793375856649,0.4291612023303888
4,0.28,0.7000000000000001,13,2.7768577051377177,0.2136044388567475,0.4621736025096495
4,0.28,0.75,13,3.1877193043672776,0.24520917725902136,0.49518600268891017
4,0.28,0.8,13,3.6269161863023256,0.2789935527924866,0.528198402868171
4,0.28,0.8500000000000001,13,4.09444835094286,0.3149575654571431,0.5612108030474317
4,0.28,0.9,13,4.590315798288881,0.3531012152529908,0.5942232032266923
4,0.28,0.9500000000000001,13,5.114518528340388,0.39342450218002983,0.6272356034059529
4,0.28,1.0,13,5.667056541097382,0.43592742623826014,0.6602480035852135
4,0.28,1.05,13,6.247929836559865,0.4806099874276819,0.6932604037644743
4,0.28,1.1,13,6.857138414727833,0.5274721857482949,0.726272803943735
4,0.28,1.1500000000000001,13,7.494682275601291,0.5765140212000993,0.7592852041229957
4,0.28,1.2000000000000002,13,8.160561419180235,0.627735493783095,0.7922976043022565
4,0.28,1.25,13,8.854775845464658,0.6811366034972814,0.8253100044815169
4,0.28,1.3,13,9.577325554454575,0.7367173503426596,0.8583224046607776
4,0.28,1.35,13,10.328210546149977,0.794477734319229,0.8913348048400382
4,0.28,1.4000000000000001,13,11.10743082055087,0.85441775542699,0.924347205019299
4,0.28,1.4500000000000002,13,11.914986377657248,0.9165374136659422,0.9573596051985598
4,0.28,1.5,13,12.75087721746911,0.9808367090360854,0.9903720053778203
4,0.3,0.5,13,1.4650829769256717,0.11269869053274398,0.3357062563205279
4,0.3,0.55,13,1.772750402080062,0.13636541554462014,0.36927688195258057
4,0.3,0.6000000000000001,13,2.1097194867729665,0.16228611436715126,0.4028475075846334
4,0.3,0.65,13,2.475990231004385,0.1904607870003373,0.43641813321668627
4,0.3,0.7000000000000001,13,2.871562634774317,0.22088943344417825,0.4699887588487391
4,0.3,0.75,13,3.29643669808276,0.25357205369867386,0.5035593844807917
4,0.3,0.8,13,3.750612420929719,0.2885086477638245,0.5371300101128446
4,0.3,0.8500000000000001,13,4.23408980331519,0.32569921563963,0.5707006357448974
4,0.3,0.9,13,4.746868845239174,0.3651437573260903,0.6042712613769501
4,0.3,0.9500000000000001,13,5.288949546701674,0.4068422728232057,0.6378418870090029
4,0.3,1.0,13,5.860331907702687,0.4507947621309759,0.6714125126410558
4,0.3,1.05,13,6.461015928242209,0.4970012252494007,0.7049831382731084
4,0.3,1.1,13,7.091001608320248,0.5454616621784806,0.7385537639051611
4,0.3,1.1500000000000001,13,7.750288947936802,0.5961760729182155,0.7721243895372141
4,0.3,1.2000000000000002,13,8.438877947091866,0.649144457468605,0.8056950151692668
4,0.3,1.25,13,9.156768605785446,0.7043668158296497,0.8392656408013196
4,0.3,1.3,13,9.90396092401754,0.7618431480013492,0.8728362664333725
4,0.3,1.35,13,10.680454901788146,0.8215734539837035,0.9064068920654252
4,0.3,1.4000000000000001,13,11.486250539097268,0.883557733776713,0.9399775176974782
4,0.3,1.4500000000000002,13,12.321347835944898,0.9477959873803768,0.9735481433295309
4,0.3,1.5,13,13.18574679233104,1.0142882147946954,1.0071187689615835
4,0.32,0.5,13,1.510975513027585,0.11622888561750654,0.3409235773857633
4,0.32,0.55,13,1.828280370763378,0.14063695159718292,0.37501593512433967
4,0.32,0.6000000000000001,13,2.1758047387597235,0.1673695952892095,0.40910829286291606
4,0.32,0.65,13,2.5535486170166184,0.19642681669358603,0.4432006506014923
4,0.32,0.7000000000000001,13,2.9615120055340665,0.2278086158103128,0.4772930083400686
4,0.32,0.75,13,3.399694904312066,0.2615149926393897,0.5113853660786449
4,0.32,0.8,13,3.868097313350618,0.2975459471808168,0.5454777238172214
4,0.32,0.8500000000000001,13,4.3667192326497215,0.335901479434594,0.5795700815557977
4,0.32,0.9,13,4.895560662209377,0.3765815894007213,0.613662439294374
4,0.32,0.9500000000000001,13,5.454621602029583,0.4195862770791987,0.6477547970329504
4,0.32,1.0,13,6.04390205211034,0.46491554247002614,0.6818471547715266
4,0.32,1.05,13,6.663402012451653,0.5125693855732041,0.7159395125101031
4,0.32,1.1,13,7.313121483053512,0.5625478063887317,0.7500318702486793
4,0.32,1.1500000000000001,13,7.993060463915924,0.6148508049166096,0.7841242279872556
4,0.32,1.2000000000000002,13,8.703218955038894,0.669478381156838,0.8182165857258321
4,0.32,1.25,13,9.443596956422407,0.7264305351094159,0.8523089434644083
4,0.32,1.3,13,10.214194468066474,0.7857072667743441,0.8864013012029845
4,0.32,1.35,13,11.015011489971096,0.8473085761516228,0.920493658941561
4,0.32,1.4000000000000001,13,11.846048022136266,0.9112344632412512,0.9545860166801372
4,0.32,1.4500000000000002,13,12.707304064561992,0.9774849280432302,0.9886783744187136
4,0.32,1.5,13,13.598779617248264,1.0460599705575588,1.0227707321572899
4,0.34,0.5,13,1.5545445893482195,0.11958035302678612,0.3458039228042188
4,0.34,0.55,13,1.880998953111346,0.14469222716241123,0.3803843150846407
4,0.34,0.6000000000000001,13,2.238544208661437,0.1721957083585721,0.4149647073650627
4,0.34,0.65,13,2.627180355998491,0.20209079661526855,0.44954509964548445
4,0.34,0.7000000000000001,13,3.0469073951225107,0.23437749193250082,0.48412549192590637
4,0.34,0.75,13,3.497725326033495,0.2690557943102688,0.5187058842063282
4,0.34,0.8,13,3.9796341487314435,0.30612570374857256,0.5532862764867502
4,0.34,0.8500000000000001,13,4.492633863216357,0.34558722024741206,0.5878666687671721
4,0.34,0.9,13,5.036724469488233,0.38744034380678716,0.622447061047594
4,0.34,0.9500000000000001,13,5.6119059675470755,0.4316850744266981,0.6570274533280159
4,0.34,1.0,13,6.218178357392878,0.47832141210714446,0.6916078456084376
4,0.34,1.05,13,6.855541639025651,0.527349356848127,0.7261882378888597
4,0.34,1.1,13,7.523995812445384,0.5787689086496449,0.7607686301692814
4,0.34,1.1500000000000001,13,8.223540877652086,0.6325800675116989,0.7953490224497035
4,0.34,1.2000000000000002,13,8.954176834645748,0.6887828334342884,0.8299294147301254
4,0.34,1.25,13,9.715903683426372,0.7473772064174132,0.864509807010547
4,0.34,1.3,13,10.508721423993965,0.8083631864610742,0.8990901992909689
4,0.34,1.35,13,11.332630056348524,0.8717407735652711,0.933670591571391
4,0.34,1.4000000000000001,13,12.187629580490043,0.9375099677300033,0.9682509838518127
4,0.34,1.4500000000000002,13,13.073719996418532,1.0056707689552717,1.0028313761322347
4,0.34,1.5,13,13.99090130413398,1.0762231772410753,1.0374117684126565
4,0.36,0.5,13,1.5959033688187187,0.1227617976014399,0.35037379696752424
4,0.36,0.55,13,1.9310430762706499,0.1485417750977423,0.3854111766642767
4,0.36,0.6000000000000001,13,2.2981008510989565,0.17677698854607357,0.42044855636102924
4,0.36,0.65,13,2.6970766933036345,0.20746743794643344,0.45548593605778154
4,0.36,0.7000000000000001,13,3.12797060288469,0.2406131232988223,0.49052331575453406
4,0.36,0.75,13,3.590782579842118,0.27621404460323984,0.5255606954512865
4,0.36,0.8,13,4.085512624175919,0.3142702018596861,0.5605980751480387
4,0.36,0.8500000000000001,13,4.6121607358861,0.35478159506816154,0.5956354548447914
4,0.36,0.9,13,5.17072691497265,0.39774822422866535,0.6306728345415437
4,0.36,0.9500000000000001,13,5.761211161435577,0.4431700893411982,0.6657102142382962
4,0.36,1.0,13,6.383613475274875,0.4910471904057596,0.7007475939350485
4,0.36,1.05,13,7.037933856490551,0.5413795274223501,0.735784973631801
4,0.36,1.1,13,7.724172305082599,0.5941671003909692,0.7708223533285534
4,0.36,1.1500000000000001,13,8.442328821051024,0.6494099093116172,0.8058597330253059
4,0.36,1.2000000000000002,13,9.192403404395826,0.7071079541842943,0.8408971127220585
4,0.36,1.25,13,9.974396055116994,0.7672612350089996,0.8759344924188107
4,0.36,1.3,13,10.788306773214538,0.8298697517857337,0.9109718721155631
4,0.36,1.35,13,11.634135558688467,0.8949335045144975,0.9460092518123158
4,0.36,1.4000000000000001,13,12.51188241153876,0.9624524931952892,0.9810466315090681
4,0.36,1.4500000000000002,13,13.42154733176543,1.03242671782811,1.0160840112058205
4,0.36,1.5,13,14.363130319368471,1.1048561784129594,1.051121390902573
4,0.38,0.5,13,1.6351695186664912,0.12578227066665318,0.35465796292576485
4,0.38,0.55,13,1.9785551175864546,0.15219654750665035,0.3901237592183413
4,0.38,0.6000000000000001,13,2.3546441068797477,0.1811264697599806,0.4255895555109178
4,0.38,0.65,13,2.76343648654637,0.21257203742664382,0.4610553518034942
4,0.38,0.7000000000000001,13,3.2049322565863236,0.24653325050664027,0.4965211480960708
4,0.38,0.75,13,3.679131416999605,0.2830101089999696,0.5319869443886471
4,0.38,0.8,13,4.1860339677862175,0.3220026129066321,0.5674527406812238
4,0.38,0.8500000000000001,13,4.725639908946161,0.36351076222662776,0.6029185369738003
4,0.38,0.9,13,5.297949240479431,0.4075345569599562,0.6383843332663767
4,0.38,0.9500000000000001,13,5.902961962386034,0.454073997106618,0.6738501295589532
4,0.38,1.0,13,6.540678074665965,0.5031290826666127,0.7093159258515297
4,0.38,1.05,13,7.211097577319225,0.5546998136399404,0.744781722144106
4,0.38,1.1,13,7.9142204703458185,0.6087861900266014,0.7802475184366826
4,0.38,1.1500000000000001,13,8.650046753745741,0.6653882118265955,0.8157133147292592
4,0.38,1.2000000000000002,13,9.41857642751899,0.7245058790399224,0.8511791110218356
4,0.38,1.25,13,10.219809491665568,0.7861391916665822,0.8866449073144119
4,0.38,1.3,13,11.05374594618548,0.8502881497065753,0.9221107036069884
4,0.38,1.35,13,11.920385791078724,0.9169527531599019,0.9575764998995652
4,0.38,1.4000000000000001,13,12.819729026345295,0.9861330020265611,0.9930422961921416
4,0.38,1.4500000000000002,13,13.751775651985195,1.0578288963065534,1.028508092484718
4,0.38,1.5,13,14.71652566799842,1.1320404359998784,1.0639738887772943
4,0.4,0.5,13,1.6724611960963671,0.1286508612381821,0.35867932925969137
4,0.4,0.55,13,2.0236780472766043,0.15566754209820033,0.3945472621856605
4,0.4,0.6000000000000001,13,2.40834412237877,0.18525724018298229,0.43041519511162973
4,0.4,0.65,13,2.826459421402861,0.21741995549252777,0.4662831280375988
4,0.4,0.7000000000000001,13,3.278023944348881,0.252155688026837,0.502151060963568
4,0.4,0.75,13,3.763037691216828,0.28946443778590986,0.5380189938895372
4,0.4,0.8,13,4.281500662006701,0.32934620476974624,0.5738869268155062
4,0.4,0.8500000000000001,13,4.833412856718503,0.3718009889783464,0.6097548597414755
4,0.4,0.9,13,5.418774275352231,0.41682879041171006,0.6456227926674445
4,0.4,0.9500000000000001,13,6.037584917907886,0.46442960906983743,0.6814907255934136
4,0.4,1.0,13,6.6898447843854685,0.5146034449527284,0.7173586585193827
4,0.4,1.05,13,7.37555387478498,0.5673502980603831,0.7532265914453519
4,0.4,1.1,13,8.094712189106417,0.6226701683928013,0.789094524371321
4,0.4,1.1500000000000001,13,8.847319727349788,0.6805630559499837,0.8249624572972903
4,0.4,1.2000000000000002,13,9.63337648951508,0.7410289607319291,0.8608303902232595
4,0.4,1.25,13,10.452882475602298,0.8040678827386383,0.8966983231492285
4,0.4,1.3,13,11.305837685611444,0.8696798219701111,0.9325662560751976
4,0.4,1.35,13,12.192242119542517,0.9378647784263474,0.9684341890011666
4,0.4,1.4000000000000001,13,13.112095777395524,1.008622752107348,1.004302121927136
4,0.4,1.4500000000000002,13,14.065398659170457,1.081953743013112,1.0401700548531052
4,0.4,1.5,13,15.052150764867312,1.1578577511436394,1.0760379877790744
4,0.42,0.5,13,1.707894350173125,0.13137648847485578,0.3624589472959052
4,0.42,0.55,13,2.066552163709481,0.15896555105457544,0.39870484202549566
4,0.42,0.6000000000000001,13,2.4593678642493,0.1891821434037923,0.4349507367550862
4,0.42,0.65,13,2.88634145179258,0.22202626552250615,0.4711966314846766
4,0.42,0.7000000000000001,13,3.347472926339326,0.25749791741071737,0.5074425262142673
4,0.42,0.75,13,3.8427622878895304,0.2955970990684254,0.5436884209438577
4,0.42,0.8,13,4.372209536443199,0.3363238104956307,0.5799343156734482
4,0.42,0.8500000000000001,13,4.9358146720003315,0.3796780516923332,0.6161802104030388
4,0.42,0.9,13,5.533577694560925,0.42565982265853275,0.6524261051326293
4,0.42,0.9500000000000001,13,6.165498604124984,0.47426912339422955,0.68867199986222
4,0.42,1.0,13,6.8315774006925,0.5255059538994231,0.7249178945918104
4,0.42,1.05,13,7.53181408426348,0.5793703141741139,0.7611637893214008
4,0.42,1.1,13,8.266208654837923,0.6358622042183018,0.7974096840509913
4,0.42,1.1500000000000001,13,9.034761112415831,0.694981624031987,0.8336555787805819
4,0.42,1.2000000000000002,13,9.8374714569972,0.7567285736151692,0.8699014735101724
4,0.42,1.25,13,10.674339688582032,0.8211030529678486,0.9061473682397629
4,0.42,1.3,13,11.54536580717032,0.8881050620900246,0.9423932629693532
4,0.42,1.35,13,12.450549812762084,0.9577346009816987,0.978639157698944
4,0.42,1.4000000000000001,13,13.389891705357304,1.0299916696428695,1.0148850524285347
4,0.42,1.4500000000000002,13,14.363391484955978,1.1048762680735367,1.051130947158125
4,0.42,1.5,13,15.371049151558122,1.1823883962737016,1.0873768418877154
4,0.44,0.5,13,1.7415809729603708,0.13396776715079775,0.3660160749896072
4,0.44,0.55,13,2.1073129772820494,0.16210099825246532,0.40261768248856794
4,0.44,0.6000000000000001,13,2.507876601062935,0.19291358469714884,0.4392192899875287
4,0.44,0.65,13,2.9432718443030255,0.2264055264848481,0.47582089748648926
4,0.44,0.7000000000000001,13,3.4134987070023275,0.26257682361556367,0.5124225049854502
4,0.44,0.75,13,3.918557189160835,0.301427476089295,0.5490241124844109
4,0.44,0.8,13,4.458447290778549,0.34295748390604225,0.5856257199833715
4,0.44,0.8500000000000001,13,5.033169011855472,0.38716684706580556,0.6222273274823322
4,0.44,0.9,13,5.642722352391601,0.4340555655685847,0.6588289349812929
4,0.44,0.9500000000000001,13,6.287107312386939,0.4836236394143799,0.6954305424802537
4,0.44,1.0,13,6.966323891841483,0.535871068603191,0.7320321499792144
4,0.44,1.05,13,7.680372090755237,0.5907978531350182,0.7686337574781752
4,0.44,1.1,13,8.429251909128197,0.6484039930098613,0.8052353649771359
4,0.44,1.1500000000000001,13,9.212963346960366,0.7086894882277205,0.8418369724760968
4,0.44,1.2000000000000002,13,10.03150640425174,0.7716543387885954,0.8784385799750574
4,0.44,1.25,13,10.884881081002312,0.8372985446924855,0.9150401874740177
4,0.44,1.3,13,11.773087377212102,0.9056221059393924,0.9516417949729785
4,0.44,1.35,13,12.696125292881103,0.9766250225293156,0.9882434024719394
4,0.44,1.4000000000000001,13,13.65399482800931,1.0503072944622547,1.0248450099709003
4,0.44,1.4500000000000002,13,14.646695982596722,1.1266689217382093,1.061446617469861
4,0.44,1.5,13,15.67422875664334,1.20570990435718,1.0980482249688217
4,0.46,0.5,13,1.7736280268159674,0.1364329251396898,0.36936827846972703
4,0.46,0.55,13,2.146089912447321,0.1650838394190247,0.4063051063166998
4,0.46,0.6000000000000001,13,2.5540243586149947,0.19646341220115343,0.4432419341636725
4,0.46,0.65,13,2.9974313653189846,0.23057164348607573,0.4801787620106451
4,0.46,0.7000000000000001,13,3.4763109325592985,0.2674085332737922,0.517115589857618
4,0.46,0.75,13,3.990663060335927,0.30697408156430206,0.5540524177045906
4,0.46,0.8,13,4.540487748648876,0.3492682883576058,0.5909892455515632
4,0.46,0.8500000000000001,13,5.125784997498147,0.3942911536537036,0.627926073398536
4,0.46,0.9,13,5.746554806883735,0.44204267745259496,0.6648629012455086
4,0.46,0.9500000000000001,13,6.4027971768056435,0.4925228597542803,0.7017997290924815
4,0.46,1.0,13,7.09451210726387,0.5457317005587592,0.7387365569394541
4,0.46,1.05,13,7.821699598258416,0.601669199866032,0.7756733847864267
4,0.46,1.1,13,8.584359649789285,0.6603353576760989,0.8126102126333996
4,0.46,1.1500000000000001,13,9.382492261856472,0.7217301739889593,0.8495470404803723
4,0.46,1.2000000000000002,13,10.216097434459979,0.7858536488046137,0.886483868327345
4,0.46,1.25,13,11.085175167599798,0.8527057821230615,0.9234206961743177
4,0.46,1.3,13,11.989725461275938,0.9222865739443029,0.9603575240212902
4,0.46,1.35,13,12.929748315488403,0.9945960242683387,0.997294351868263
4,0.46,1.4000000000000001,13,13.905243730237194,1.0696341330951689,1.034231179715236
4,0.46,1.4500000000000002,13,14.916211705522294,1.1474009004247918,1.0711680075622085
4,0.46,1.5,13,15.962652241343708,1.2278963262572082,1.1081048354091811
4,0.48,0.5,13,1.8041368475000148,0.13877975750000113,0.3725315523549665
4,0.48,0.55,13,2.183005585475018,0.16792350657500138,0.40978470759046315
4,0.48,0.6000000000000001,13,2.597957060400022,0.1998428508000017,0.44703786282595986
4,0.48,0.65,13,3.0489912722750248,0.2345377901750019,0.4842910180614564
4,0.48,0.7000000000000001,13,3.536108221100029,0.27200832470000225,0.5215441732969531
4,0.48,0.75,13,4.059307906875033,0.31225445437500254,0.5587973285324497
4,0.48,0.8,13,4.618590329600039,0.355276179200003,0.5960504837679464
4,0.48,0.8500000000000001,13,5.213955489275045,0.40107349917500346,0.6333036390034431
4,0.48,0.9,13,5.845403385900047,0.4496464143000036,0.6705567942389397
4,0.48,0.9500000000000001,13,6.512934019475055,0.5009949245750043,0.7078099494744364
4,0.48,1.0,13,7.216547390000059,0.5551190300000045,0.745063104709933
4,0.48,1.05,13,7.956243497475065,0.612018730575005,0.7823162599454296
4,0.48,1.1,13,8.732022341900072,0.6716940263000055,0.8195694151809263
4,0.48,1.1500000000000001,13,9.543883923275084,0.7341449171750065,0.8568225704164232
4,0.48,1.2000000000000002,13,10.391828241600088,0.7993714032000068,0.8940757256519197
4,0.48,1.25,13,11.275855296875095,0.8673734843750073,0.9313288808874163
4,0.48,1.3,13,12.195965089100099,0.9381511607000076,0.9685820361229128
4,0.48,1.35,13,13.15215761827511,1.0117044321750084,1.0058351913584096
4,0.48,1.4000000000000001,13,14.144432884400116,1.088033298800009,1.0430883465939063
4,0.48,1.4500000000000002,13,15.172790887475127,1.1671377605750097,1.080341501829403
4,0.48,1.5,13,16.237231627500133,1.2490178175000102,1.1175946570648994
